latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
10.01266,-3.08395,325.68,1.94,1.36,2022-01-02,1405,A,62,6.1NRT,309.56,21.55,D
9.05718,-10.06,325.1,1.06,1.03,2022-01-02,1405,A,79,6.1NRT,296.87,19.49,D
8.95779,-10.72466,326.04,1.13,1.06,2022-01-02,1405,A,74,6.1NRT,292.05,21.22,D
8.94555,-10.80581,314.6,1.14,1.06,2022-01-02,1405,A,65,6.1NRT,287.18,10.46,D
8.94401,-10.81601,310.08,1.14,1.06,2022-01-02,1405,A,44,6.1NRT,282.94,6.71,D
10.32582,-0.64766,329.78,3.05,1.66,2022-01-02,1405,A,43,6.1NRT,308.22,62.36,D
9.31952,-8.31863,328.33,1,1,2022-01-02,1405,A,78,6.1NRT,303.92,16.19,D
9.16208,-9.41015,323.37,1.02,1.01,2022-01-02,1405,A,74,6.1NRT,304.57,11.9,D
9.16075,-9.41928,383.18,1.02,1.01,2022-01-02,1405,A,100,6.1NRT,306.39,161.53,D
9.15941,-9.42841,355.17,1.02,1.01,2022-01-02,1405,A,97,6.1NRT,302.7,65.78,D
9.16841,-9.42975,326.62,1.02,1.01,2022-01-02,1405,A,69,6.1NRT,302.82,14.91,D
9.25226,-8.91454,318.15,1,1,2022-01-02,1405,A,60,6.1NRT,297.93,7.33,D
9.17475,-9.44934,317.83,1.02,1.01,2022-01-02,1405,A,66,6.1NRT,299.57,8.49,D
9.318,-8.52062,320.71,1,1,2022-01-02,1405,A,67,6.1NRT,297.32,9.35,D
9.31671,-8.52961,325.67,1,1,2022-01-02,1405,A,75,6.1NRT,298.09,14.75,D
9.1704,-9.54233,324.73,1.02,1.01,2022-01-02,1405,A,76,6.1NRT,302.76,13.84,D
8.98634,-10.79222,322.28,1.14,1.06,2022-01-02,1405,A,77,6.1NRT,287.55,19.98,D
8.69349,-12.72649,314.73,1.5,1.21,2022-01-02,1405,A,66,6.1NRT,299.05,12.92,D
8.79222,-12.15112,330.45,1.37,1.16,2022-01-02,1405,A,84,6.1NRT,301.93,31.9,D
8.78476,-12.20027,331.94,1.38,1.16,2022-01-02,1405,A,85,6.1NRT,301.97,34.76,D
9.25562,-9.08109,334.44,1.01,1,2022-01-02,1405,A,85,6.1NRT,300.42,26.32,D
9.16015,-9.73959,317.13,1.04,1.02,2022-01-02,1405,A,66,6.1NRT,299.9,8.89,D
9.01128,-10.75442,318.71,1.13,1.06,2022-01-02,1405,A,72,6.1NRT,291.54,13.71,D
8.79511,-12.20194,327.44,1.38,1.16,2022-01-02,1405,A,62,6.1NRT,300.63,23.65,D
9.01663,-10.75011,318,1.13,1.06,2022-01-02,1405,A,70,6.1NRT,291.02,13.95,D
9.01504,-10.76052,314.28,1.13,1.06,2022-01-02,1405,A,62,6.1NRT,290.68,10.38,D
8.8002,-12.14529,323.58,1.36,1.16,2022-01-02,1405,A,78,6.1NRT,300.9,20.07,D
8.79827,-12.15753,325.44,1.37,1.16,2022-01-02,1405,A,80,6.1NRT,300.9,23.12,D
9.03374,-10.70096,318.98,1.12,1.06,2022-01-02,1405,A,71,6.1NRT,297.08,13.92,D
9.6528,-6.44711,336.99,1.14,1.07,2022-01-02,1405,A,85,6.1NRT,312.18,27.09,D
9.2766,-9.12677,316.54,1.01,1,2022-01-02,1405,A,36,6.1NRT,297.87,6.27,D
9.24091,-9.37173,321.46,1.02,1.01,2022-01-02,1405,A,67,6.1NRT,303.74,8.11,D
9.41997,-8.19139,318.8,1.01,1,2022-01-02,1405,A,63,6.1NRT,299.78,8.45,D
9.32595,-8.84871,323.63,1,1,2022-01-02,1405,A,73,6.1NRT,299.91,10.59,D
9.30644,-8.98381,320.69,1,1,2022-01-02,1405,A,69,6.1NRT,300.52,7.9,D
9.91292,-4.65208,334.67,1.48,1.2,2022-01-02,1405,A,77,6.1NRT,307.82,30.27,D
9.29056,-9.15653,321.69,1.01,1,2022-01-02,1405,A,64,6.1NRT,301.79,10.29,D
9.24424,-9.47467,323.36,1.02,1.01,2022-01-02,1405,A,66,6.1NRT,305.18,11.64,D
9.14804,-10.1284,343.89,1.06,1.03,2022-01-02,1405,A,92,6.1NRT,302.44,45.17,D
9.062,-10.70522,313.97,1.12,1.06,2022-01-02,1405,A,61,6.1NRT,293.61,8.42,D
8.98174,-11.23679,321.49,1.2,1.09,2022-01-02,1405,A,75,6.1NRT,290.77,19.78,D
8.98011,-11.24754,321.94,1.2,1.09,2022-01-02,1405,A,76,6.1NRT,290.87,20.2,D
8.80868,-12.36301,319.98,1.41,1.18,2022-01-02,1405,A,74,6.1NRT,300.65,15.95,D
9.19211,-9.89322,323.77,1.04,1.02,2022-01-02,1405,A,76,6.1NRT,301.46,13.94,D
9.26088,-9.48667,322.92,1.02,1.01,2022-01-02,1405,A,61,6.1NRT,303.28,11.2,D
9.19984,-9.90398,320.68,1.05,1.02,2022-01-02,1405,A,70,6.1NRT,302.11,10.5,D
9.12497,-10.41131,317.26,1.09,1.04,2022-01-02,1405,A,68,6.1NRT,290.42,12.94,D
9.12352,-10.4211,334.07,1.09,1.04,2022-01-02,1405,A,86,6.1NRT,290.99,34.78,D
9.40426,-8.55733,325.95,1,1,2022-01-02,1405,A,76,6.1NRT,301.64,13.73,D
9.40297,-8.56632,336.69,1,1,2022-01-02,1405,A,86,6.1NRT,301.25,28.37,D
9.40168,-8.57531,328.94,1,1,2022-01-02,1405,A,79,6.1NRT,298.97,18.07,D
9.3174,-9.16055,318.22,1.01,1,2022-01-02,1405,A,64,6.1NRT,299.97,9.02,D
9.31609,-9.16968,316.37,1.01,1,2022-01-02,1405,A,59,6.1NRT,300.53,7.34,D
9.26585,-9.51575,333.65,1.02,1.01,2022-01-02,1405,A,85,6.1NRT,304.94,26.08,D
9.26452,-9.52491,320.99,1.02,1.01,2022-01-02,1405,A,71,6.1NRT,303.15,10.43,D
9.17277,-10.15169,357.79,1.07,1.03,2022-01-02,1405,A,99,6.1NRT,303.71,77.93,D
9.17136,-10.16127,352.91,1.07,1.03,2022-01-02,1405,A,96,6.1NRT,301.99,65.9,D
8.84008,-12.36808,321.08,1.41,1.18,2022-01-02,1405,A,75,6.1NRT,301.18,17.56,D
9.41318,-8.55865,316.63,1,1,2022-01-02,1405,A,42,6.1NRT,299.8,4.77,D
9.41189,-8.56764,328.25,1,1,2022-01-02,1405,A,79,6.1NRT,300.58,17.31,D
9.4106,-8.57663,328.63,1,1,2022-01-02,1405,A,79,6.1NRT,300.09,17.88,D
9.26014,-9.61829,324.53,1.03,1.01,2022-01-02,1405,A,76,6.1NRT,305.12,13.77,D
9.2588,-9.62752,320.94,1.03,1.01,2022-01-02,1405,A,71,6.1NRT,303.53,10.55,D
9.07838,-10.8545,310.43,1.14,1.06,2022-01-02,1405,A,36,6.1NRT,286.1,6.88,D
9.07688,-10.86463,329,1.14,1.07,2022-01-02,1405,A,82,6.1NRT,288.96,28.73,D
8.78867,-12.77473,312.85,1.51,1.21,2022-01-02,1405,A,48,6.1NRT,296.46,9.08,D
9.35745,-9.00984,321.24,1,1,2022-01-02,1405,A,70,6.1NRT,299.92,10.31,D
9.26917,-9.61964,327.33,1.03,1.01,2022-01-02,1405,A,73,6.1NRT,303.95,16.1,D
9.19114,-10.15447,369.68,1.07,1.03,2022-01-02,1405,A,100,6.1NRT,305.41,114.77,D
9.18974,-10.16405,403.03,1.07,1.03,2022-01-02,1405,A,100,6.1NRT,308.22,287.47,D
9.08789,-10.8558,309.66,1.14,1.06,2022-01-02,1405,A,30,6.1NRT,284.27,6.26,D
9.08647,-10.86535,331.15,1.14,1.07,2022-01-02,1405,A,84,6.1NRT,286.23,32.09,D
9.06641,-11.00089,318.05,1.16,1.07,2022-01-02,1405,A,29,6.1NRT,290.85,12.84,D
8.98118,-11.57306,313.55,1.25,1.11,2022-01-02,1405,A,55,6.1NRT,294.75,7.81,D
9.28176,-9.59975,323.71,1.03,1.01,2022-01-02,1405,A,75,6.1NRT,305.52,12.47,D
9.2804,-9.60896,320.89,1.03,1.01,2022-01-02,1405,A,71,6.1NRT,304.07,9.43,D
9.20532,-10.11435,319.23,1.06,1.03,2022-01-02,1405,A,47,6.1NRT,304.02,7.87,D
9.2039,-10.12387,320.38,1.06,1.03,2022-01-02,1405,A,60,6.1NRT,304.44,9.09,D
9.19961,-10.15248,319.68,1.06,1.03,2022-01-02,1405,A,59,6.1NRT,302.61,9.69,D
9.19818,-10.16205,330.04,1.07,1.03,2022-01-02,1405,A,82,6.1NRT,304.81,22.52,D
8.98339,-11.56836,316.66,1.25,1.11,2022-01-02,1405,A,68,6.1NRT,295.89,11.65,D
9.45727,-8.45231,320.46,1,1,2022-01-02,1405,A,68,6.1NRT,303.66,9.39,D
9.45599,-8.46132,323.83,1,1,2022-01-02,1405,A,74,6.1NRT,302.06,12.81,D
9.40701,-8.80296,339.31,1,1,2022-01-02,1405,A,88,6.1NRT,301.58,31.14,D
9.40571,-8.81195,324.22,1,1,2022-01-02,1405,A,74,6.1NRT,301.52,11.16,D
9.23846,-9.95482,322.88,1.05,1.02,2022-01-02,1405,A,75,6.1NRT,302.88,13.77,D
9.20451,-10.18257,326.19,1.07,1.03,2022-01-02,1405,A,79,6.1NRT,300.36,17.63,D
9.20307,-10.19216,333.79,1.07,1.03,2022-01-02,1405,A,85,6.1NRT,301.27,28.66,D
9.47263,-8.40857,320.17,1,1,2022-01-02,1405,A,65,6.1NRT,302.85,8.74,D
9.47134,-8.41759,320.41,1,1,2022-01-02,1405,A,65,6.1NRT,300.97,9.16,D
9.2137,-10.18398,315.42,1.07,1.03,2022-01-02,1405,A,54,6.1NRT,300.84,6.04,D
9.21227,-10.19354,319.16,1.07,1.03,2022-01-02,1405,A,70,6.1NRT,301.06,10.13,D
8.8068,-12.89629,312.69,1.54,1.22,2022-01-02,1405,A,35,6.1NRT,293.69,11.65,D
10.47627,-1.0301,329.68,2.86,1.61,2022-01-02,1405,A,71,6.1NRT,310.8,52.7,D
9.54835,-8.06864,320.31,1.01,1.01,2022-01-02,1405,A,33,6.1NRT,301.63,9.57,D
9.4024,-9.08753,327.17,1,1,2022-01-02,1405,A,78,6.1NRT,301.14,17.07,D
9.18489,-10.56757,316.01,1.1,1.05,2022-01-02,1405,A,64,6.1NRT,295.75,8.73,D
9.10832,-11.07811,317.72,1.17,1.08,2022-01-02,1405,A,69,6.1NRT,301.03,12.91,D
9.37984,-9.30622,323.81,1.01,1.01,2022-01-02,1405,A,74,6.1NRT,298.42,15.2,D
9.50441,-8.50521,321.33,1,1,2022-01-02,1405,A,70,6.1NRT,304.19,9.07,D
9.50312,-8.51421,337.29,1,1,2022-01-02,1405,A,87,6.1NRT,303.61,28.9,D
9.4941,-8.57718,319.59,1,1,2022-01-02,1405,A,62,6.1NRT,304.04,7.13,D
9.03747,-11.6795,320.96,1.27,1.12,2022-01-02,1405,A,74,6.1NRT,297.58,16.35,D
8.93338,-12.36364,352.85,1.4,1.17,2022-01-02,1405,A,97,6.1NRT,298.58,99.92,D
8.93145,-12.37622,325.29,1.41,1.17,2022-01-02,1405,A,79,6.1NRT,296.33,25.54,D
9.53524,-8.35334,337.67,1,1,2022-01-02,1405,A,87,6.1NRT,305.13,29.61,D
9.53395,-8.36236,322.12,1,1,2022-01-02,1405,A,65,6.1NRT,302.23,9.35,D
9.53266,-8.37139,321.82,1,1,2022-01-02,1405,A,54,6.1NRT,303.27,8.63,D
9.53137,-8.38041,331.6,1,1,2022-01-02,1405,A,82,6.1NRT,302.17,20.23,D
9.37529,-9.46383,317.64,1.02,1.01,2022-01-02,1405,A,54,6.1NRT,302.39,6.1,D
9.35259,-9.61991,319.06,1.03,1.01,2022-01-02,1405,A,66,6.1NRT,304.28,7.05,D
8.94384,-12.36526,312.87,1.4,1.17,2022-01-02,1405,A,59,6.1NRT,296.65,6.98,D
9.54418,-8.35465,321.03,1,1,2022-01-02,1405,A,26,6.1NRT,302.47,8.47,D
8.94663,-12.41746,315.06,1.42,1.18,2022-01-02,1405,A,65,6.1NRT,297.55,11.05,D
9.54359,-8.42477,327.68,1,1,2022-01-02,1405,A,79,6.1NRT,303.25,15.92,D
9.5423,-8.43378,329.42,1,1,2022-01-02,1405,A,81,6.1NRT,303.31,17.3,D
9.54102,-8.44279,325.98,1,1,2022-01-02,1405,A,77,6.1NRT,303.22,13.39,D
9.53973,-8.4518,321.4,1,1,2022-01-02,1405,A,71,6.1NRT,302.4,8.99,D
9.47782,-8.88359,319.29,1,1,2022-01-02,1405,A,67,6.1NRT,299.94,8.7,D
9.47652,-8.89259,319.35,1,1,2022-01-02,1405,A,67,6.1NRT,299.03,8.91,D
9.55123,-8.4351,331.65,1,1,2022-01-02,1405,A,83,6.1NRT,304.59,21.2,D
9.52938,-8.58816,377.61,1,1,2022-01-02,1405,A,100,6.1NRT,308.44,132.51,D
9.5281,-8.59716,353.28,1,1,2022-01-02,1405,A,96,6.1NRT,307.25,58.66,D
9.48675,-8.88492,352.62,1,1,2022-01-02,1405,A,96,6.1NRT,301.14,59.08,D
9.48545,-8.89392,340.81,1,1,2022-01-02,1405,A,90,6.1NRT,301.14,35.85,D
9.11602,-11.36906,312.41,1.21,1.09,2022-01-02,1405,A,54,6.1NRT,298.03,7.02,D
9.30959,-10.15555,322.08,1.06,1.03,2022-01-02,1405,A,74,6.1NRT,301.63,13.37,D
9.30817,-10.16508,324.63,1.06,1.03,2022-01-02,1405,A,77,6.1NRT,301.7,16.4,D
9.1875,-11.03096,315.42,1.16,1.07,2022-01-02,1405,A,63,6.1NRT,298.59,9.83,D
9.5986,-8.29462,322.94,1,1,2022-01-02,1405,A,73,6.1NRT,299.26,12.38,D
9.59732,-8.30366,329.63,1,1,2022-01-02,1405,A,81,6.1NRT,298.82,20.23,D
9.26872,-10.55597,316.84,1.1,1.05,2022-01-02,1405,A,65,6.1NRT,299.08,10.14,D
9.26724,-10.56584,315.73,1.1,1.05,2022-01-02,1405,A,63,6.1NRT,298.92,9.02,D
9.57022,-8.55746,330.6,1,1,2022-01-02,1405,A,82,6.1NRT,303.55,18.3,D
9.56894,-8.56646,320.48,1,1,2022-01-02,1405,A,48,6.1NRT,303.82,6.93,D
9.53281,-8.81826,323.48,1,1,2022-01-02,1405,A,74,6.1NRT,302.74,11.69,D
9.417,-9.61662,316.82,1.02,1.01,2022-01-02,1405,A,52,6.1NRT,301.93,6.16,D
9.3014,-10.40057,317.5,1.09,1.04,2022-01-02,1405,A,66,6.1NRT,301.52,9.12,D
9.22057,-10.94125,316.78,1.15,1.07,2022-01-02,1405,A,66,6.1NRT,297.66,11.48,D
9.57915,-8.55878,322.01,1,1,2022-01-02,1405,A,64,6.1NRT,304.23,8.84,D
9.56369,-8.66671,323.39,1,1,2022-01-02,1405,A,74,6.1NRT,304.21,11.28,D
9.5624,-8.6757,334.44,1,1,2022-01-02,1405,A,85,6.1NRT,305.24,25.34,D
9.08052,-11.93161,330.35,1.31,1.14,2022-01-02,1405,A,83,6.1NRT,303.16,30.64,D
9.19883,-11.21659,335.74,1.19,1.08,2022-01-02,1405,A,87,6.1NRT,299.87,40.3,D
8.95158,-12.84078,326.36,1.51,1.21,2022-01-02,1405,A,79,6.1NRT,301.01,31.6,D
9.597,-8.56141,338.66,1,1,2022-01-02,1405,A,88,6.1NRT,302.8,31,D
9.53365,-9.00233,323.84,1,1,2022-01-02,1405,A,75,6.1NRT,302.58,11.32,D
9.53235,-9.01135,318.66,1,1,2022-01-02,1405,A,51,6.1NRT,301.47,6.6,D
8.96239,-12.84254,317.85,1.51,1.21,2022-01-02,1405,A,68,6.1NRT,301.57,15.76,D
9.62268,-8.44564,319.69,1,1,2022-01-02,1405,A,68,6.1NRT,298.77,9.36,D
9.6214,-8.45465,316.42,1,1,2022-01-02,1405,A,60,6.1NRT,297.69,6.33,D
9.59561,-8.6347,323.75,1,1,2022-01-02,1405,A,74,6.1NRT,304.43,12.42,D
9.58787,-8.68866,324.15,1,1,2022-01-02,1405,A,36,6.1NRT,306.03,10.98,D
9.58658,-8.69766,332.38,1,1,2022-01-02,1405,A,83,6.1NRT,305.55,21.41,D
9.57496,-8.77859,318.78,1,1,2022-01-02,1405,A,66,6.1NRT,301.59,8.15,D
9.57367,-8.78759,331.65,1,1,2022-01-02,1405,A,83,6.1NRT,301.88,22.4,D
9.54258,-9.00367,322.67,1,1,2022-01-02,1405,A,60,6.1NRT,303.7,9.5,D
9.54128,-9.01269,325.23,1,1,2022-01-02,1405,A,75,6.1NRT,302.07,12.83,D
9.44503,-9.67751,344.32,1.03,1.01,2022-01-02,1405,A,92,6.1NRT,304.38,44.68,D
9.44369,-9.68674,339.59,1.03,1.01,2022-01-02,1405,A,89,6.1NRT,305.9,36.63,D
9.03516,-12.43738,313.93,1.42,1.18,2022-01-02,1405,A,20,6.1NRT,297.18,7.1,D
9.6514,-8.31816,324.49,1,1,2022-01-02,1405,A,62,6.1NRT,295.87,14.61,D
9.65011,-8.32721,326.26,1,1,2022-01-02,1405,A,44,6.1NRT,299.56,16.09,D
9.45485,-9.676,327.3,1.03,1.01,2022-01-02,1405,A,79,6.1NRT,304.01,17.96,D
9.45348,-9.68522,375.61,1.03,1.01,2022-01-02,1405,A,100,6.1NRT,310.39,133.49,D
9.45212,-9.69445,330.3,1.03,1.01,2022-01-02,1405,A,82,6.1NRT,301.92,22.85,D
9.30756,-10.65961,321.15,1.11,1.05,2022-01-02,1405,A,72,6.1NRT,293.74,15.72,D
9.60633,-8.6979,324.02,1,1,2022-01-02,1405,A,53,6.1NRT,306.74,10.11,D
9.50027,-9.42967,325.11,1.02,1.01,2022-01-02,1405,A,76,6.1NRT,303.88,14.63,D
9.49893,-9.43878,316.55,1.02,1.01,2022-01-02,1405,A,60,6.1NRT,302.75,5.75,D
9.06898,-12.33318,317.92,1.39,1.17,2022-01-02,1405,A,68,6.1NRT,298.51,13.92,D
9.05914,-12.39577,317.85,1.4,1.17,2022-01-02,1405,A,51,6.1NRT,298.01,12.14,D
9.63191,-8.64659,321.45,1,1,2022-01-02,1405,A,63,6.1NRT,302.03,9.91,D
9.61255,-8.78148,337.84,1,1,2022-01-02,1405,A,88,6.1NRT,302.93,31.23,D
9.61126,-8.79047,331.2,1,1,2022-01-02,1405,A,82,6.1NRT,303.15,21.59,D
9.0696,-12.39741,322.15,1.4,1.17,2022-01-02,1405,A,73,6.1NRT,298.01,18.33,D
9.06763,-12.40996,315.21,1.41,1.17,2022-01-02,1405,A,50,6.1NRT,298.43,9.06,D
9.62922,-8.72885,318.88,1,1,2022-01-02,1405,A,57,6.1NRT,302.42,7.05,D
9.43874,-10.03611,315.59,1.05,1.02,2022-01-02,1405,A,59,6.1NRT,301.39,7.15,D
9.60448,-8.96412,320.36,1,1,2022-01-02,1405,A,69,6.1NRT,300.76,9.45,D
9.56528,-9.23502,334.53,1.01,1,2022-01-02,1405,A,85,6.1NRT,303.52,25.85,D
9.51214,-9.59989,322.01,1.02,1.01,2022-01-02,1405,A,66,6.1NRT,308.72,9.98,D
9.09633,-12.36309,317.64,1.4,1.17,2022-01-02,1405,A,65,6.1NRT,301.44,12.22,D
9.09439,-12.3756,322.19,1.4,1.17,2022-01-02,1405,A,70,6.1NRT,301.28,18.13,D
9.63414,-8.82143,319.77,1,1,2022-01-02,1405,A,68,6.1NRT,303.75,8.62,D
9.616,-8.94743,330.65,1,1,2022-01-02,1405,A,82,6.1NRT,304.09,20.84,D
9.57424,-9.23634,360.99,1.01,1,2022-01-02,1405,A,100,6.1NRT,305.86,80.28,D
9.57292,-9.24539,332.9,1.01,1,2022-01-02,1405,A,84,6.1NRT,302.74,23.65,D
9.52115,-9.60126,349.05,1.02,1.01,2022-01-02,1405,A,94,6.1NRT,308.98,51.21,D
9.1628,-11.99955,316.07,1.32,1.14,2022-01-02,1405,A,64,6.1NRT,303.5,9.01,D
9.16099,-12.01138,325.85,1.32,1.14,2022-01-02,1405,A,79,6.1NRT,304.39,23.93,D
9.634,-8.88575,318.52,1,1,2022-01-02,1405,A,64,6.1NRT,302.95,7.42,D
9.30272,-11.14173,314.76,1.17,1.08,2022-01-02,1405,A,52,6.1NRT,296.79,8.43,D
9.29478,-11.1947,321.96,1.18,1.08,2022-01-02,1405,A,74,6.1NRT,303.61,16.18,D
9.64422,-8.87808,317.86,1,1,2022-01-02,1405,A,60,6.1NRT,301.77,6.91,D
9.72931,-8.34808,330.35,1,1,2022-01-02,1405,A,82,6.1NRT,289.66,21.63,D
9.67383,-8.73547,322.7,1,1,2022-01-02,1405,A,47,6.1NRT,302.32,10.01,D
9.67254,-8.74446,374.17,1,1,2022-01-02,1405,A,100,6.1NRT,305.75,120.65,D
9.6836,-8.73347,321.92,1,1,2022-01-02,1405,A,62,6.1NRT,301.63,10.37,D
9.68231,-8.74247,336.18,1,1,2022-01-02,1405,A,86,6.1NRT,306.29,28.53,D
9.68102,-8.75146,320.82,1,1,2022-01-02,1405,A,65,6.1NRT,302.62,8.88,D
9.60367,-9.34862,329.26,1.01,1.01,2022-01-02,1405,A,81,6.1NRT,305.52,18.88,D
9.60234,-9.35773,326.46,1.01,1.01,2022-01-02,1405,A,69,6.1NRT,305.07,14.36,D
9.60101,-9.36684,338.38,1.01,1.01,2022-01-02,1405,A,88,6.1NRT,306.43,30.89,D
9.59967,-9.37595,348.96,1.01,1.01,2022-01-02,1405,A,94,6.1NRT,306.19,51.1,D
9.70661,-8.70013,330.55,1,1,2022-01-02,1405,A,81,6.1NRT,303.52,20.36,D
9.66776,-8.97012,327,1,1,2022-01-02,1405,A,78,6.1NRT,303.66,15.38,D
9.60998,-9.36817,347.71,1.01,1.01,2022-01-02,1405,A,94,6.1NRT,305.99,47,D
9.60865,-9.37728,328.58,1.01,1.01,2022-01-02,1405,A,71,6.1NRT,303.53,16.28,D
9.41644,-10.6723,317.14,1.11,1.05,2022-01-02,1405,A,64,6.1NRT,297.71,10.92,D
9.41492,-10.68239,321.51,1.11,1.05,2022-01-02,1405,A,72,6.1NRT,298.47,15.81,D
9.71682,-8.69245,322.12,1,1,2022-01-02,1405,A,69,6.1NRT,302.58,10.64,D
9.71553,-8.70145,332.28,1,1,2022-01-02,1405,A,83,6.1NRT,304.18,23.09,D
9.70649,-8.76444,331.15,1,1,2022-01-02,1405,A,82,6.1NRT,304.07,21.55,D
9.67669,-8.97145,317.81,1,1,2022-01-02,1405,A,53,6.1NRT,301.91,5.65,D
9.61762,-9.3786,322.56,1.01,1.01,2022-01-02,1405,A,37,6.1NRT,303.89,9.63,D
9.57747,-9.65309,335.47,1.02,1.01,2022-01-02,1405,A,83,6.1NRT,309.47,24.47,D
9.56528,-9.73611,334.76,1.03,1.01,2022-01-02,1405,A,85,6.1NRT,306.09,25.68,D
9.56391,-9.74542,324.11,1.03,1.01,2022-01-02,1405,A,63,6.1NRT,306.54,12.13,D
9.40152,-10.83483,317.56,1.13,1.06,2022-01-02,1405,A,65,6.1NRT,299.89,10.89,D
9.34976,-11.17621,316.86,1.18,1.08,2022-01-02,1405,A,65,6.1NRT,301.15,10.89,D
9.34813,-11.1869,315.57,1.18,1.08,2022-01-02,1405,A,59,6.1NRT,301.79,9.4,D
9.32044,-11.36839,314.09,1.21,1.09,2022-01-02,1405,A,57,6.1NRT,298.91,9.11,D
9.30372,-11.47759,313.45,1.22,1.1,2022-01-02,1405,A,20,6.1NRT,300,6.68,D
9.12395,-12.63483,344.53,1.46,1.19,2022-01-02,1405,A,92,6.1NRT,300.52,76.86,D
9.75923,-8.45954,320.49,1,1,2022-01-02,1405,A,60,6.1NRT,298.86,8.7,D
9.6464,-9.24373,326.05,1.01,1,2022-01-02,1405,A,65,6.1NRT,304.44,14.62,D
9.6093,-9.49858,319.16,1.02,1.01,2022-01-02,1405,A,67,6.1NRT,302.37,9.05,D
9.53167,-10.02701,320.14,1.05,1.02,2022-01-02,1405,A,69,6.1NRT,298.32,11.87,D
9.3135,-11.4792,318.75,1.22,1.1,2022-01-02,1405,A,69,6.1NRT,300.98,13.64,D
9.31179,-11.49042,312.69,1.22,1.1,2022-01-02,1405,A,25,6.1NRT,299.49,6.69,D
9.69064,-9.00115,344.21,1,1,2022-01-02,1405,A,92,6.1NRT,303.53,41.37,D
9.68934,-9.01017,318.68,1,1,2022-01-02,1405,A,65,6.1NRT,302.92,6.54,D
9.65535,-9.24509,317.77,1.01,1,2022-01-02,1405,A,53,6.1NRT,303.3,7.21,D
9.65403,-9.25416,318.89,1.01,1,2022-01-02,1405,A,50,6.1NRT,302.01,8.01,D
9.64349,-9.32675,336.57,1.01,1,2022-01-02,1405,A,87,6.1NRT,304.91,28.7,D
9.63954,-9.35397,325.04,1.01,1.01,2022-01-02,1405,A,62,6.1NRT,302.02,12.52,D
9.71903,-8.8674,321.6,1,1,2022-01-02,1405,A,71,6.1NRT,303.92,9.15,D
9.71514,-8.89441,317.59,1,1,2022-01-02,1405,A,57,6.1NRT,302.43,5.26,D
9.68263,-9.1198,318.07,1,1,2022-01-02,1405,A,64,6.1NRT,303.76,5.28,D
9.65114,-9.33717,323.43,1.01,1,2022-01-02,1405,A,71,6.1NRT,303.96,11.42,D
9.43136,-10.82907,321.07,1.13,1.06,2022-01-02,1405,A,72,6.1NRT,299,14.86,D
9.42984,-10.83922,334.76,1.13,1.06,2022-01-02,1405,A,86,6.1NRT,299.76,34.87,D
9.31455,-11.60458,317.69,1.24,1.11,2022-01-02,1405,A,67,6.1NRT,297.14,14.59,D
9.25863,-11.9717,315.13,1.31,1.14,2022-01-02,1405,A,61,6.1NRT,301.9,8.47,D
9.77701,-8.52663,315.82,1,1,2022-01-02,1405,A,43,6.1NRT,292.92,6.14,D
9.77572,-8.53564,319.44,1,1,2022-01-02,1405,A,62,6.1NRT,292.16,9.15,D
9.75251,-8.69774,319.03,1,1,2022-01-02,1405,A,61,6.1NRT,302.34,7.59,D
9.74347,-8.76074,356.81,1,1,2022-01-02,1405,A,98,6.1NRT,306.39,68.2,D
9.74218,-8.76974,333.98,1,1,2022-01-02,1405,A,85,6.1NRT,303.68,24.08,D
9.6785,-9.21154,316.74,1.01,1,2022-01-02,1405,A,55,6.1NRT,300.76,5.73,D
9.66011,-9.3385,322.78,1.01,1,2022-01-02,1405,A,48,6.1NRT,304.72,10.71,D
9.51409,-10.33637,320.36,1.07,1.03,2022-01-02,1405,A,70,6.1NRT,301.89,11.65,D
9.51266,-10.34606,319.57,1.08,1.04,2022-01-02,1405,A,69,6.1NRT,302.07,10.64,D
9.39452,-11.14028,322.93,1.17,1.08,2022-01-02,1405,A,75,6.1NRT,297.85,18.66,D
9.36742,-11.32085,312.02,1.2,1.09,2022-01-02,1405,A,40,6.1NRT,299.2,5.91,D
9.10813,-13.01885,314.49,1.55,1.23,2022-01-02,1405,A,35,6.1NRT,301.29,9.85,D
9.78207,-8.55498,325.97,1,1,2022-01-02,1405,A,77,6.1NRT,290.36,15.61,D
9.78078,-8.56399,320.05,1,1,2022-01-02,1405,A,67,6.1NRT,291.3,9.86,D
9.7795,-8.57299,327.75,1,1,2022-01-02,1405,A,79,6.1NRT,292.51,17.85,D
9.75239,-8.76206,317.26,1,1,2022-01-02,1405,A,52,6.1NRT,302.29,5.74,D
9.7511,-8.77106,324.57,1,1,2022-01-02,1405,A,75,6.1NRT,304.52,13.34,D
9.3755,-11.33314,311.63,1.2,1.09,2022-01-02,1405,A,26,6.1NRT,298.94,5.48,D
9.36744,-11.38697,314.9,1.21,1.09,2022-01-02,1405,A,60,6.1NRT,299.32,9.77,D
9.11906,-13.02063,315.18,1.55,1.23,2022-01-02,1405,A,45,6.1NRT,302.42,10.88,D
9.73544,-8.94342,318.11,1,1,2022-01-02,1405,A,58,6.1NRT,301.7,5.8,D
